Set,Subset,Device_ID,X,Y
9,4,6,91.21634459396347,54.716371314552184
9,4,7,92.90601971255518,90.6356809946531
9,4,8,11.252093808543606,73.07614637943034
9,4,9,15.20151362239998,0.8574890957599057
9,4,10,13.922877318678651,87.39192872060359
9,4,11,41.18836978995615,60.861544322650545
9,4,12,71.44924659204452,98.36317937631827
9,4,13,83.80626987941451,22.152968116521055
9,4,14,32.73545376781495,57.5304051609137
9,4,15,89.18861945086246,85.34189278902706
9,4,16,37.411641566594795,91.08239664808856
9,4,17,38.83952417036136,63.20021749797329
9,4,18,86.65018098141766,23.46426136628952
9,4,19,3.157014646369566,73.19950657322124
9,4,20,23.155735691875574,88.68312824478329
9,4,21,94.42320549614604,83.33859548919486
9,4,22,40.067399593690425,20.30059008530553
9,4,23,96.9206871929072,28.474224208612693
9,4,24,70.74075596944736,43.4205393970691
9,4,25,23.291287661156236,15.609818410880184
9,4,26,75.58178589475386,6.921774666469716
9,4,27,33.71294210032495,0.6849275204457272
9,4,28,0.2859290680394644,4.011112322785704
9,4,29,15.905222345173604,45.83016508212055
9,4,30,60.053257602497254,91.33260287303202
9,4,31,44.58554326013729,15.447799503407634
9,4,32,70.11674776186663,18.95638291878235
9,4,33,50.26730804271822,28.942008401779628
9,4,34,70.76204861670202,71.82097993647966
9,4,35,81.50199392399911,87.40023681857016
9,4,36,28.55811493111805,0.7871456497838492
9,4,37,81.91611198959133,31.65363267497565
9,4,38,86.8114441264275,96.6785541728824
9,4,39,41.295885365801524,89.33541703536545
9,5,0,1.2483111060028584,87.0282361629755
9,5,1,41.68959754594137,79.83882099808449
9,5,2,22.678949996141707,79.70413902848563
9,5,3,8.571708835527136,54.745422063367315
9,5,4,80.86094029389504,35.75932273901206
9,5,5,80.15197775266417,70.81090294226746
9,5,6,29.224989776539513,84.53398855740033
9,5,7,0.43530735312717894,44.91190319766176
9,5,8,50.157045302406104,49.58864404896247
9,5,9,10.98533951957002,13.568298176950528
9,5,10,73.9248058127981,18.190482057046676
9,5,11,49.26519161436428,15.123951458396329
9,5,12,31.529047079154616,49.33645507504244
9,5,13,26.49406305442631,17.684834329036697
9,5,14,89.02780134436068,9.536299379544733
9,5,15,68.77205548339563,71.76968230878678
9,5,16,84.17268887037545,67.37535412125905
9,5,17,97.03866498447505,73.74754826318741
9,5,18,10.36364895338338,3.8239977749656537
9,5,19,45.51065174338783,61.53973269632659
9,5,20,34.2850271466822,53.32638041054276
9,5,21,8.30109118214304,48.768663857321044
9,5,22,58.712170082268976,33.21008565358928
9,5,23,21.92283576252891,18.27978505019834
9,5,24,72.08732458188535,2.2480720795775566
9,5,25,47.67675489257544,80.81572461164481
9,5,26,88.7955766403653,52.76112603715142
9,5,27,57.799043184946655,14.095952145236456
9,5,28,22.74362214014341,85.13201029291145
9,5,29,7.778571843465115,38.840166606994394
9,5,30,80.9495782349294,58.40590641996479
9,5,31,1.0260407364662605,4.929146351120616
9,5,32,65.18119690719202,17.35311842496975
9,5,33,31.95160794574604,95.78361161308248
9,5,34,60.02764889226332,65.3025731761394
9,5,35,32.1288805161817,75.07878499589742
9,5,36,65.58449142575208,27.361876021032156
9,5,37,90.0036716038434,69.79807943738024
9,5,38,93.77028125609172,9.962297720415702
9,5,39,56.26102797584157,94.59465516282813
9,5,40,84.56059046932702,89.47047109567927
9,5,41,3.741060259748652,41.330917275124435
9,5,42,56.39684622558916,97.11917270011384
9,5,43,60.811350456388986,77.59385682105929
9,5,44,85.33377668388499,19.78539817868963
9,5,45,44.08078199389988,62.31430094052658
9,5,46,5.721575930617928,8.505770865464074
9,5,47,94.22916464605939,83.46543045809396
9,5,48,3.9278915461863573,98.8093487494042
9,5,49,91.46571170628798,49.2117249617217
10,1,0,36.47318849158319,16.88246509996173
10,1,1,45.15953894172146,77.93829723121988
10,1,2,51.26186729241321,26.00370305555752
10,1,3,24.538250335618024,80.19254912701389
10,1,4,62.63230153106433,26.097650173928194
10,1,5,20.32783919040521,78.83070035648589
10,1,6,28.661159722479574,49.42608239977233
10,1,7,89.28215517645637,94.69926025234804
10,1,8,68.55847580097657,96.94474800206376
10,1,9,62.63992220078865,66.87401628374491
10,2,0,75.06378223128647,41.95901974901493
10,2,1,57.72461020024629,88.47244470410234
10,2,2,4.688826312850825,60.37704681028517
10,2,3,24.306524260746205,61.907332683284814
10,2,4,73.40345271171451,71.49926070605298
10,2,5,17.560969367439043,64.5730456746897
10,2,6,95.42172759396877,74.36326770500254
10,2,7,22.916179729378772,52.00295595253473
10,2,8,77.5579980958186,22.451938396506293
10,2,9,51.74557763281119,1.24858310585248
10,2,10,19.89328515087136,17.020577805712982
10,2,11,52.51215049114911,8.033979235592259
10,2,12,73.31497064699094,79.8455345273328
10,2,13,71.90893066241722,11.873927837612875
10,2,14,88.02878212276411,99.97788516252193
10,2,15,1.5231843154480063,45.53028586072109
10,2,16,8.535418165624009,30.75645702705999
10,2,17,7.60242837122459,96.03698251713178
10,2,18,41.377652613702345,25.529037872977995
10,2,19,10.222418623213652,25.492700477522884
10,3,0,65.87748501287942,50.5142247967846
10,3,1,0.9577742775626452,83.39339533504068
10,3,2,3.9469701473277774,18.625446577673294
10,3,3,75.07589801750832,45.217988749692864
10,3,4,46.45723586058437,67.25418727566168
10,3,5,63.274820371453615,63.8732339862477
10,3,6,79.76064170634373,33.095681631850574
10,3,7,80.57318056128304,64.08080210528159
10,3,8,16.998593189662408,9.286653600259282
10,3,9,17.169335108882212,4.6180264055689255
10,3,10,19.366125898765702,51.50519361056595
10,3,11,38.638570983253956,91.34292804863765
10,3,12,92.40546175078151,85.80249866210723
10,3,13,72.33572636292601,28.894555634704417
10,3,14,28.289077742049816,61.72128000057573
10,3,15,3.308259441722022,98.07461622870561
10,3,16,13.052426311742405,3.0904230344611316
10,3,17,15.593971788186261,46.77422567637478
10,3,18,11.846666245332433,76.23678188307161
10,3,19,62.332930790270325,40.87039236530547
10,3,20,58.13954946031147,23.548012621736675
10,3,21,22.139906827186874,46.4315281057697
10,3,22,96.66025438796531,86.95334879696863
10,3,23,83.92499841463189,98.1680160223019
10,3,24,33.86965649444364,88.76220259174747
10,3,25,97.35807314501238,85.31230812776312
10,3,26,49.50544230434329,41.72858951278138
10,3,27,94.24275588480022,81.13447704748987
10,3,28,98.40381907253668,37.69340413549565
10,3,29,57.52361355029987,37.55885684770214
10,4,0,90.2857262834109,41.181180537448675
10,4,1,36.74629236974471,95.12065166430517
10,4,2,60.4529686853423,22.956201164334043
10,4,3,5.829153727784836,94.91932332920175
10,4,4,2.638262892980131,23.867519906120066
10,4,5,40.93701147420254,11.326081301805285
10,4,6,73.33465604422042,46.6277439209656
10,4,7,8.220276453943937,82.85152491170537
10,4,8,21.69219614276221,78.33026294527315
10,4,9,49.17836032568315,30.69851531626163
10,4,10,17.375939765687733,41.17761133059095
10,4,11,2.517476348467662,41.034808038338966
10,4,12,68.12798982795474,40.42028694468455
10,4,13,55.22272590500757,82.93588193635111
10,4,14,5.994554673635605,77.33478410360651
10,4,15,26.572745709465266,67.19788432788428
10,4,16,46.9157864325658,22.896449721701394
10,4,17,14.81788067566442,34.600562797332735
10,4,18,69.97593922934674,60.73479437316777
10,4,19,55.935454775455575,58.626193847318106
10,4,20,90.04903502016825,51.622172302359346
10,4,21,66.33973529288886,53.36170900452806
10,4,22,29.804097761915298,91.04905086495705
10,4,23,50.540554181759816,79.74236897509547
10,4,24,54.234417093765344,15.164294542464146
10,4,25,91.32755370957321,86.94333385665163
10,4,26,61.0619348223032,34.19332259176716
10,4,27,78.84286905663501,76.61459379757272
10,4,28,14.397267133799623,86.65000536113115
10,4,29,67.54095546675077,19.049563683419997
10,4,30,73.19908490834436,55.16325044375242
10,4,31,21.561693489577895,17.960437349134516
10,4,32,92.04543552014536,46.6874711500735
10,4,33,14.997103488851133,96.57774571547405
10,4,34,99.02841135303618,78.39871486580402
10,4,35,74.10660494599209,5.932188287079016
10,4,36,24.640979226641228,82.93306774698834
10,4,37,48.48618163989885,28.88158771722113
10,4,38,66.4089741398806,19.23055379893841
10,4,39,12.983541947520699,12.642905912505558
10,5,0,47.33781223461204,31.137670161992055
10,5,1,32.97529908256636,20.907239408139983
10,5,2,54.20638311296914,11.573760688264906
10,5,3,5.2937159106564655,93.9665107839237
10,5,4,57.32181283014081,66.26055981381057
10,5,5,7.840635265840285,96.71520570837451
10,5,6,91.74736028472019,29.16261961562784
10,5,7,17.290304920521248,6.019378939454451
10,5,8,91.22357588022746,78.65211003095078
10,5,9,20.658625860385975,61.569031818842404
10,5,10,86.57482320215695,65.4234140744742
10,5,11,68.95202426915175,98.28736049098737
10,5,12,39.16489914780239,15.360820851063545
10,5,13,49.51661518968242,20.859670928228823
10,5,14,41.36510748686229,95.82102722660332
10,5,15,87.6198941151894,62.55846337742007
10,5,16,77.01482658951537,63.5999302672178
10,5,17,92.23329545451122,50.31895217032953
10,5,18,13.29642253160594,27.322927086406217
10,5,19,30.17644032505605,8.546820121042414
10,5,20,94.89823234238943,6.7729768397345405
10,5,21,83.87190356141473,74.2010286254702
10,5,22,32.90799121487867,86.5743179851558
10,5,23,1.2884799382175571,8.011280048825315
10,5,24,91.6464857787114,51.96347071208262
10,5,25,61.690641654653206,19.64475544465895
10,5,26,71.56508531705073,98.91773935284283
10,5,27,20.0106137924836,11.133803956154248
10,5,28,33.5546578542988,46.92648917365652
10,5,29,71.42289519243977,75.70477212756299
10,5,30,2.0957608358128765,81.7707178430955
10,5,31,40.27150215229896,9.05916395250414
10,5,32,51.18538768222592,1.4326213788827258
10,5,33,83.08593413219782,2.5311236134537065
10,5,34,19.762965771557887,61.02230021227095
10,5,35,9.088943360868097,94.30908860646726
10,5,36,76.56470091754659,92.21061626430716
10,5,37,80.12247209832938,1.96959168464097
10,5,38,36.4185427169823,34.402277853706444
10,5,39,95.75303662586111,69.75776487361526
10,5,40,17.7448841743277,77.85202566375176
10,5,41,87.86414891377504,48.73452980242757
10,5,42,33.79114625520368,75.12136435831883
10,5,43,8.41018278832591,70.16053165919114
10,5,44,20.959143795106066,81.49103272173538
10,5,45,69.65519537797005,43.4204761973467
10,5,46,58.15095569074431,28.69749330345052
10,5,47,55.01227818614383,46.32318989780924
10,5,48,50.82962403162989,20.981369140340515
10,5,49,3.5054069820628477,97.9059004459717
